RowId,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_RAIN,Hour,DayOfWeek,Month,CLOUD_algumas nuvens,CLOUD_c̩u claro,CLOUD_c̩u limpo,CLOUD_c̩u pouco nublado,CLOUD_nublado,CLOUD_nuvens dispersas,CLOUD_nuvens quebradas,CLOUD_nuvens quebrados,CLOUD_sem observa̤̣o,CLOUD_tempo nublado
213,42.8,132.0,81.1,2.0,19.0,1021.0,88.0,3.0,0,18,4,9,False,False,False,True,False,False,False,False,False,False
214,38.6,22.9,82.9,2.0,16.0,1021.0,72.0,3.0,0,10,0,6,False,False,False,False,False,False,False,False,True,False
215,37.6,21.8,92.5,2.0,18.0,1012.0,100.0,3.0,0,9,0,9,False,False,False,False,False,False,False,True,False,False
216,47.2,67.4,78.3,2.0,8.0,1029.0,58.0,5.0,0,8,0,2,False,True,False,False,False,False,False,False,False,False
217,42.5,0.0,85.9,0.0,11.0,1021.0,100.0,1.0,0,5,4,9,False,False,False,True,False,False,False,False,False,False
218,38.1,6.6,75.3,0.0,9.0,1025.0,87.0,1.0,0,1,0,1,False,False,False,False,False,False,False,True,False,False
219,36.3,60.8,94.0,2.0,22.0,1015.0,100.0,6.0,0,11,3,7,False,False,False,False,False,False,False,False,True,False
220,40.3,65.4,89.3,2.0,21.0,1018.0,82.0,6.0,0,18,2,8,False,False,False,False,False,False,False,False,True,False
221,40.0,7.1,88.8,0.0,21.0,1011.0,77.0,2.0,2,20,0,8,False,False,False,False,False,False,False,False,True,False
222,40.9,0.0,87.0,2.0,16.0,1020.0,100.0,1.0,0,8,6,9,False,False,False,False,False,False,False,False,True,False
223,38.9,1.0,70.4,0.0,11.0,1013.0,87.0,1.0,0,3,6,3,False,False,True,False,False,False,False,False,False,False
224,47.0,0.0,71.4,0.0,6.0,1016.0,93.0,3.0,0,6,5,1,False,False,False,False,False,True,False,False,False,False
225,37.3,18.8,90.9,2.0,12.0,1011.0,100.0,2.0,1,13,5,1,False,False,False,False,False,False,False,False,True,False
226,45.8,0.0,84.7,0.0,16.0,1012.0,100.0,1.0,0,1,1,10,False,False,False,False,False,False,False,False,True,False
227,38.4,140.7,82.9,2.0,22.0,1017.0,88.0,1.0,0,17,0,9,False,False,False,True,False,False,False,False,False,False
228,34.1,128.9,92.7,2.0,19.0,1015.0,72.0,3.0,0,16,4,10,False,True,False,False,False,False,False,False,False,False
229,35.4,165.0,93.0,2.0,18.0,1020.0,51.0,2.0,0,17,5,2,False,True,False,False,False,False,False,False,False,False
230,45.9,2.0,86.5,2.0,19.0,1018.0,93.0,1.0,0,6,1,7,False,False,False,False,False,False,False,True,False,False
231,42.8,25.7,75.6,2.0,15.0,1025.0,63.0,2.0,0,11,1,11,False,True,False,False,False,False,False,False,False,False
232,43.9,6.1,81.1,0.0,13.0,1021.0,93.0,0.0,0,20,5,11,False,False,False,False,False,False,False,True,False,False
233,32.4,47.2,84.0,2.0,18.0,1014.0,93.0,2.0,0,17,6,4,False,False,False,False,False,False,True,False,False,False
234,37.7,29.3,89.0,2.0,22.0,1017.0,78.0,2.0,0,11,5,8,False,False,False,True,False,False,False,False,False,False
235,47.2,0.0,78.9,0.0,13.0,1016.0,93.0,0.0,0,2,5,10,True,False,False,False,False,False,False,False,False,False
236,38.4,0.0,83.9,2.0,24.0,1018.0,31.0,3.0,0,9,6,8,False,True,False,False,False,False,False,False,False,False
237,47.5,0.0,86.1,0.0,15.0,1018.0,93.0,2.0,0,5,6,7,False,False,False,False,False,False,False,True,False,False
238,34.4,36.5,78.5,2.0,14.0,1017.0,71.0,6.0,0,10,4,5,False,False,False,False,False,True,False,False,False,False
239,36.2,69.6,87.2,2.0,23.0,1018.0,78.0,3.0,0,15,2,8,False,False,False,False,False,False,True,False,False,False
240,43.3,27.9,68.9,2.0,13.0,1009.0,76.0,5.0,2,16,2,11,False,False,False,False,False,False,False,False,True,False
241,39.6,36.0,87.8,2.0,20.0,1015.0,64.0,3.0,0,11,4,10,False,True,False,False,False,False,False,False,False,False
242,41.9,0.0,68.4,0.0,15.0,1013.0,100.0,0.0,1,5,0,6,False,False,False,False,False,False,False,False,True,False
243,40.1,21.9,84.1,0.0,12.0,1019.0,81.0,5.0,0,19,0,2,True,False,False,False,False,False,False,False,False,False
244,48.8,2.7,82.7,0.0,8.0,1026.0,93.0,3.0,0,3,3,2,False,False,False,False,False,False,False,False,True,False
245,38.5,2.5,91.5,0.0,13.0,1020.0,100.0,2.0,0,5,0,9,False,False,False,False,False,True,False,False,False,False
246,44.5,1.2,87.0,0.0,19.0,1019.0,38.0,4.0,0,2,2,9,False,True,False,False,False,False,False,False,False,False
247,40.3,22.9,82.3,2.0,13.0,1010.0,93.0,10.0,1,12,1,11,False,False,False,False,False,False,False,False,True,False
248,41.8,0.0,75.2,0.0,11.0,1023.0,87.0,2.0,0,21,0,1,False,False,False,False,False,True,False,False,False,False
249,37.2,31.6,82.7,2.0,21.0,1023.0,77.0,1.0,0,12,4,9,False,False,False,False,False,False,True,False,False,False
250,47.7,83.9,75.8,2.0,19.0,1015.0,60.0,3.0,0,8,0,9,False,False,False,False,False,False,False,False,True,False
251,34.4,36.0,78.2,2.0,22.0,1018.0,77.0,3.0,0,15,3,6,False,False,False,True,False,False,False,False,False,False
252,32.9,7.6,69.3,2.0,16.0,1014.0,93.0,7.0,0,19,1,5,False,False,False,False,True,False,False,False,False,False
253,36.7,19.2,77.6,2.0,23.0,1017.0,73.0,6.0,0,14,5,6,False,False,False,False,False,False,False,False,True,False
254,42.8,0.0,85.9,0.0,17.0,1018.0,93.0,1.0,0,3,0,9,False,False,False,False,False,False,True,False,False,False
255,41.9,0.0,74.2,0.0,13.0,1019.0,93.0,1.0,1,2,0,4,False,False,False,False,False,False,False,False,True,False
256,41.0,36.3,78.2,2.0,24.0,1020.0,57.0,2.0,0,12,1,8,False,False,False,False,False,False,False,False,True,False
257,32.9,9.0,88.2,0.0,9.0,1024.0,76.0,1.0,0,0,5,2,False,True,False,False,False,False,False,False,False,False
258,45.1,3.1,84.5,0.0,20.0,1016.0,68.0,5.0,0,2,5,10,False,True,False,False,False,False,False,False,False,False
259,46.9,0.8,89.7,0.0,16.0,1018.0,100.0,0.0,0,3,3,8,False,False,False,False,False,False,False,False,True,False
260,41.6,17.4,96.4,2.0,21.0,1018.0,83.0,0.0,0,9,5,8,False,False,False,True,False,False,False,False,False,False
261,46.5,1.4,86.5,0.0,13.0,1021.0,71.0,3.0,0,0,6,10,False,True,False,False,False,False,False,False,False,False
262,39.9,0.0,80.3,0.0,8.0,1011.0,93.0,1.0,0,7,6,11,True,False,False,False,False,False,False,False,False,False
263,50.1,11.2,78.5,0.0,11.0,1029.0,100.0,1.0,0,22,3,2,False,False,False,True,False,False,False,False,False,False
264,52.2,1.5,69.5,0.0,8.0,1021.0,100.0,2.0,0,5,1,1,False,False,False,False,False,False,False,False,True,False
265,39.0,1.2,69.0,1.0,11.0,1012.0,76.0,0.0,0,6,5,5,False,False,False,False,False,False,False,False,True,False
266,44.9,9.8,66.3,0.0,13.0,1030.0,93.0,0.0,0,7,3,12,False,False,False,False,False,False,False,False,True,False
267,36.8,70.2,78.8,2.0,17.0,1020.0,77.0,2.0,0,14,4,4,False,False,True,False,False,False,False,False,False,False
268,46.2,3.7,83.8,1.0,7.0,1014.0,100.0,3.0,0,7,0,11,False,False,False,False,False,True,False,False,False,False
269,41.6,0.0,76.0,0.0,11.0,1022.0,81.0,3.0,0,1,4,4,False,False,False,False,False,True,False,False,False,False
270,41.4,0.0,62.0,0.0,19.0,1016.0,93.0,2.0,0,21,2,6,False,False,False,True,False,False,False,False,False,False
271,47.0,5.0,80.8,0.0,8.0,1028.0,81.0,1.0,0,3,6,2,False,True,False,False,False,False,False,False,False,False
272,42.9,59.2,87.1,2.0,9.0,993.0,81.0,8.0,2,10,4,2,False,False,False,False,False,False,False,False,True,False
273,38.5,29.2,87.0,0.0,18.0,1013.0,55.0,4.0,0,21,5,6,False,False,False,False,False,False,False,False,True,False
274,39.7,103.6,80.6,2.0,22.0,1020.0,60.0,2.0,0,11,1,8,False,False,False,False,False,False,False,False,True,False
275,41.2,1.6,86.1,0.0,12.0,1024.0,76.0,2.0,0,2,2,2,False,True,False,False,False,False,False,False,False,False
276,44.3,12.4,95.3,1.0,14.0,1020.0,100.0,3.0,0,6,6,8,False,False,False,False,False,True,False,False,False,False
277,32.4,21.2,101.5,2.0,14.0,1022.0,62.0,2.0,1,13,0,3,False,False,False,False,False,False,False,False,True,False
278,40.1,0.0,90.7,0.0,16.0,1017.0,93.0,2.0,0,3,0,8,True,False,False,False,False,False,False,False,False,False
279,35.0,70.6,82.6,2.0,18.0,1015.0,59.0,6.0,0,13,4,4,False,False,False,False,False,True,False,False,False,False
280,38.6,2.4,71.7,1.0,15.0,1019.0,82.0,6.0,0,20,0,6,False,False,False,True,False,False,False,False,False,False
281,33.1,27.5,92.7,2.0,10.0,1031.0,53.0,2.0,0,12,0,2,False,True,False,False,False,False,False,False,False,False
282,41.9,5.0,86.6,0.0,16.0,1020.0,93.0,3.0,0,2,2,8,False,False,False,False,False,False,False,True,False,False
283,36.4,65.3,78.7,2.0,29.0,1018.0,33.0,4.0,0,15,3,9,False,False,False,False,False,False,False,False,True,False
284,43.8,72.7,71.5,0.0,16.0,1013.0,82.0,2.0,0,18,4,11,False,False,False,False,False,False,False,False,True,False
285,40.3,4.8,60.4,0.0,15.0,1018.0,100.0,1.0,0,1,4,6,False,False,False,True,False,False,False,False,False,False
286,34.6,23.3,76.9,2.0,17.0,1021.0,72.0,2.0,0,11,6,6,False,False,False,True,False,False,False,False,False,False
287,40.6,19.0,89.2,2.0,19.0,1016.0,93.0,2.0,0,10,0,8,False,False,False,False,False,False,False,False,True,False
288,47.8,8.2,70.2,0.0,18.0,1015.0,82.0,3.0,0,2,4,8,False,False,False,False,False,False,False,False,True,False
289,44.3,159.3,77.5,2.0,20.0,1018.0,82.0,3.0,0,9,0,9,False,False,False,True,False,False,False,False,False,False
290,43.8,8.3,75.3,0.0,10.0,1032.0,100.0,0.0,0,0,5,12,False,False,False,False,False,False,False,False,True,False
291,37.1,39.1,90.1,2.0,27.0,1020.0,26.0,2.0,0,15,2,10,False,True,False,False,False,False,False,False,False,False
292,36.1,37.0,83.8,2.0,24.0,1017.0,68.0,4.0,0,15,4,7,False,False,False,True,False,False,False,False,False,False
293,38.2,256.9,89.1,2.0,22.0,1022.0,68.0,7.0,0,15,0,8,False,False,False,False,False,False,False,False,True,False
294,40.2,2.3,82.3,0.0,21.0,1017.0,73.0,2.0,0,1,1,9,False,False,False,False,False,False,False,False,True,False
295,52.7,2.3,68.0,0.0,5.0,1021.0,100.0,2.0,0,7,3,1,False,False,False,False,False,False,False,False,True,False
296,34.3,17.5,90.9,2.0,10.0,1030.0,53.0,1.0,0,13,6,2,False,True,False,False,False,False,False,False,False,False
297,38.2,3.2,64.1,0.0,15.0,1018.0,93.0,1.0,0,23,3,6,False,False,False,False,False,False,True,False,False,False
298,45.3,13.9,81.3,0.0,14.0,1015.0,100.0,1.0,0,5,6,8,False,False,False,True,False,False,False,False,False,False
299,37.7,1.5,66.0,0.0,9.0,1020.0,100.0,1.0,0,5,0,6,False,False,False,False,False,False,False,False,True,False
300,36.8,69.3,89.8,2.0,23.0,1022.0,68.0,3.0,0,12,1,8,False,False,False,False,False,False,False,False,True,False
301,42.3,113.7,74.8,2.0,10.0,1014.0,93.0,4.0,2,9,4,11,False,False,False,False,False,False,False,False,True,False
302,43.2,21.6,76.7,2.0,19.0,1016.0,88.0,1.0,0,10,6,8,False,False,False,False,False,False,True,False,False,False
303,40.4,4.5,87.4,0.0,21.0,1014.0,83.0,0.0,0,21,1,8,False,True,False,False,False,False,False,False,False,False
304,43.7,0.0,88.3,2.0,20.0,1018.0,72.0,3.0,0,6,0,7,False,False,False,False,False,False,False,True,False,False
305,44.8,101.5,77.2,1.0,17.0,1018.0,100.0,7.0,2,7,1,9,False,False,False,False,False,False,False,False,True,False
306,40.8,4.4,82.4,0.0,17.0,1019.0,93.0,2.0,0,20,6,10,False,True,False,False,False,False,False,False,False,False
307,41.9,37.4,87.0,2.0,18.0,1016.0,93.0,2.0,0,11,2,8,False,False,False,False,False,False,False,False,True,False
308,42.7,20.7,81.7,0.0,17.0,1022.0,100.0,0.0,0,23,4,9,False,True,False,False,False,False,False,False,False,False
309,43.8,0.8,80.9,0.0,17.0,1017.0,68.0,1.0,0,5,6,10,False,True,False,False,False,False,False,False,False,False
310,48.1,5.5,75.5,0.0,3.0,1026.0,100.0,1.0,0,7,2,2,True,False,False,False,False,False,False,False,False,False
311,37.8,2.8,65.8,2.0,11.0,1029.0,87.0,3.0,0,8,5,4,False,False,False,False,False,False,False,False,True,False
312,36.8,6.8,76.4,0.0,19.0,1016.0,100.0,1.0,0,22,6,7,False,False,False,False,False,False,True,False,False,False
313,35.0,39.5,79.1,2.0,17.0,1016.0,67.0,7.0,0,16,1,4,False,False,True,False,False,False,False,False,False,False
314,40.8,42.1,91.7,0.0,13.0,1028.0,71.0,2.0,0,18,1,2,False,True,False,False,False,False,False,False,False,False
315,44.4,2.4,74.2,0.0,11.0,1018.0,100.0,7.0,0,4,1,4,False,False,False,False,False,False,False,False,True,False
316,44.9,0.0,84.0,0.0,15.0,1018.0,93.0,0.0,0,6,2,9,False,False,False,False,False,False,False,False,True,False
317,36.4,25.0,96.7,2.0,28.0,1017.0,83.0,2.0,0,13,0,7,False,False,False,True,False,False,False,False,False,False
318,41.8,7.8,65.8,1.0,16.0,1018.0,28.0,5.0,0,6,0,5,False,False,False,False,False,False,False,False,True,False
319,42.8,0.0,71.5,0.0,13.0,1014.0,87.0,3.0,0,4,3,5,False,False,False,False,True,False,False,False,False,False
320,44.4,0.0,87.0,0.0,11.0,1019.0,81.0,5.0,0,21,0,3,False,False,False,False,False,True,False,False,False,False
321,41.5,4.5,85.4,0.0,12.0,1020.0,100.0,1.0,0,3,6,9,False,False,False,True,False,False,False,False,False,False
322,40.2,0.0,68.0,0.0,13.0,1015.0,100.0,2.0,0,5,5,6,False,False,False,True,False,False,False,False,False,False
323,40.8,1.0,86.0,1.0,12.0,1014.0,87.0,5.0,0,7,6,11,False,False,False,False,False,False,False,True,False,False
324,34.6,9.6,75.5,0.0,21.0,1018.0,40.0,2.0,0,23,4,9,False,False,False,False,False,False,False,False,True,False
325,35.9,8.1,78.4,0.0,18.0,1015.0,93.0,4.0,0,21,3,7,False,False,False,False,False,False,False,False,True,False
326,39.8,35.5,79.2,2.0,13.0,1021.0,93.0,2.0,0,15,1,12,False,False,False,False,False,False,False,False,True,False
327,42.4,0.0,83.3,0.0,17.0,1013.0,100.0,5.0,0,1,2,7,False,False,False,False,False,False,True,False,False,False
328,37.9,15.8,88.8,2.0,16.0,1015.0,77.0,0.0,0,11,4,10,False,False,False,False,False,True,False,False,False,False
329,45.5,0.0,86.2,0.0,19.0,1025.0,48.0,4.0,0,3,2,10,False,True,False,False,False,False,False,False,False,False
330,37.5,16.0,81.4,2.0,21.0,1021.0,56.0,3.0,0,11,6,5,False,False,False,False,False,False,False,False,True,False
331,36.8,65.0,91.5,2.0,21.0,1015.0,77.0,3.0,0,17,2,8,False,False,False,False,False,True,False,False,False,False
332,43.3,78.8,85.7,2.0,11.0,1018.0,62.0,1.0,0,7,3,10,False,True,False,False,False,False,False,False,False,False
333,41.8,27.3,88.0,2.0,27.0,1019.0,42.0,5.0,0,12,3,9,False,False,False,False,False,False,False,False,True,False
334,31.9,30.4,96.4,2.0,10.0,1018.0,93.0,3.0,0,11,0,2,False,False,False,False,False,True,False,False,False,False
335,44.2,3.3,80.3,0.0,19.0,1018.0,49.0,5.0,0,3,4,9,False,False,False,False,False,False,False,False,True,False
336,46.7,18.4,89.5,0.0,19.0,1014.0,100.0,2.0,0,3,6,8,False,False,False,False,False,False,True,False,False,False
337,35.3,28.5,87.7,1.0,15.0,1011.0,67.0,0.0,0,19,1,4,False,False,True,False,False,False,False,False,False,False
338,38.6,62.7,85.4,2.0,25.0,1022.0,44.0,8.0,0,16,2,9,False,False,False,False,False,False,False,False,True,False
339,45.1,39.7,84.5,0.0,15.0,1013.0,87.0,6.0,2,18,2,10,False,False,False,False,False,False,False,False,True,False
340,37.6,8.5,81.8,0.0,10.0,1024.0,87.0,3.0,0,20,0,1,False,True,False,False,False,False,False,False,False,False
341,38.9,15.5,88.4,0.0,19.0,1015.0,68.0,1.0,0,21,4,8,False,True,False,False,False,False,False,False,False,False
342,41.9,0.0,74.3,0.0,13.0,1014.0,87.0,1.0,0,2,6,5,False,False,False,False,False,False,False,False,True,False
343,38.7,0.0,65.7,0.0,8.0,1020.0,100.0,0.0,0,2,4,4,False,False,True,False,False,False,False,False,False,False
344,41.7,0.6,79.1,0.0,18.0,1017.0,100.0,0.0,0,1,4,7,False,False,False,False,False,False,False,False,True,False
345,39.6,51.0,88.3,2.0,17.0,1022.0,100.0,1.0,0,10,4,9,False,False,False,False,False,True,False,False,False,False
346,35.3,2.0,71.9,0.0,11.0,1015.0,93.0,5.0,1,5,2,6,False,False,False,False,False,False,False,False,True,False
347,43.1,7.7,86.9,0.0,16.0,1021.0,93.0,1.0,0,1,6,8,False,False,False,True,False,False,False,False,False,False
348,40.6,13.6,87.6,0.0,24.0,1014.0,61.0,2.0,0,21,3,8,False,True,False,False,False,False,False,False,False,False
349,42.0,0.0,75.1,0.0,12.0,1018.0,100.0,2.0,0,4,0,4,False,False,False,False,False,False,False,False,True,False
350,47.4,0.0,75.4,0.0,19.0,1024.0,72.0,2.0,0,1,3,9,False,False,False,False,False,False,False,False,True,False
351,42.1,1.0,72.2,0.0,10.0,1001.0,62.0,4.0,0,22,1,4,False,False,False,False,False,False,True,False,False,False
352,41.7,110.1,75.2,2.0,11.0,1021.0,87.0,2.0,0,8,4,4,False,False,True,False,False,False,False,False,False,False
353,41.7,2.8,87.0,0.0,16.0,1016.0,100.0,1.0,0,3,6,7,False,False,False,True,False,False,False,False,False,False
354,34.1,73.9,87.5,2.0,23.0,1017.0,94.0,4.0,0,15,1,7,False,False,False,False,False,False,True,False,False,False
355,39.5,0.0,78.6,0.0,16.0,1017.0,93.0,2.0,0,21,3,6,False,False,False,False,False,True,False,False,False,False
356,42.1,0.0,73.9,0.0,11.0,1019.0,100.0,7.0,0,2,1,4,False,False,False,True,False,False,False,False,False,False
357,41.5,0.0,76.1,0.0,11.0,1016.0,87.0,0.0,0,2,1,4,False,False,True,False,False,False,False,False,False,False
358,41.4,131.2,77.1,2.0,18.0,1013.0,100.0,1.0,0,8,0,7,False,False,False,False,False,False,True,False,False,False
359,37.2,31.6,91.0,2.0,21.0,1017.0,83.0,5.0,0,11,3,7,False,False,False,False,False,True,False,False,False,False
360,38.2,2.8,83.9,2.0,20.0,1015.0,77.0,2.0,0,10,2,8,False,True,False,False,False,False,False,False,False,False
361,44.0,0.0,88.7,0.0,22.0,1014.0,78.0,1.0,0,1,4,8,False,True,False,False,False,False,False,False,False,False
362,40.5,18.5,69.8,2.0,26.0,1017.0,44.0,4.0,0,19,5,6,False,False,False,False,False,False,False,False,True,False
363,42.0,0.0,87.8,0.0,17.0,1018.0,93.0,4.0,0,20,1,8,False,False,False,False,False,False,False,False,True,False
364,35.8,29.4,91.7,2.0,30.0,1014.0,69.0,3.0,0,13,3,7,False,False,False,False,False,False,False,False,True,False
365,40.7,65.6,84.5,2.0,25.0,1014.0,77.0,3.0,0,16,1,7,False,False,False,False,False,False,False,False,True,False
366,42.3,0.0,76.0,0.0,7.0,1031.0,100.0,0.0,0,7,5,12,False,False,False,False,False,False,False,False,True,False
367,45.2,10.8,84.4,0.0,15.0,1013.0,100.0,10.0,1,22,4,11,False,False,False,False,False,False,False,False,True,False
368,38.1,12.9,74.5,0.0,11.0,1002.0,81.0,4.0,0,20,2,4,False,False,False,True,False,False,False,False,False,False
369,37.4,19.0,88.4,2.0,14.0,1021.0,71.0,4.0,0,12,0,11,False,False,False,False,False,True,False,False,False,False
370,37.9,3.6,73.7,0.0,15.0,1013.0,72.0,3.0,0,22,0,6,False,False,False,False,False,False,False,False,True,False
371,46.5,106.6,71.4,1.0,16.0,1013.0,93.0,0.0,0,7,4,9,False,False,False,False,False,False,True,False,False,False
372,34.8,26.8,87.1,2.0,23.0,1015.0,83.0,5.0,0,16,5,7,False,False,False,False,False,True,False,False,False,False
373,38.2,41.8,85.3,2.0,17.0,1022.0,88.0,1.0,0,10,2,9,False,False,False,False,False,False,True,False,False,False
374,43.0,40.6,88.8,1.0,17.0,1015.0,82.0,2.0,0,18,4,10,False,True,False,False,False,False,False,False,False,False
375,38.8,3.2,57.5,0.0,18.0,1021.0,49.0,2.0,0,3,3,5,False,False,False,False,False,False,False,False,True,False
376,42.1,0.0,75.1,0.0,2.0,1022.0,93.0,0.0,0,5,4,1,False,False,False,False,False,True,False,False,False,False
377,40.9,14.8,74.0,2.0,14.0,1024.0,100.0,6.0,0,11,0,12,False,False,False,False,False,False,False,False,True,False
378,34.2,35.9,92.5,1.0,12.0,1005.0,87.0,1.0,0,17,2,10,True,False,False,False,False,False,False,False,False,False
379,40.0,7.7,87.9,2.0,25.0,1018.0,50.0,4.0,0,13,6,10,False,True,False,False,False,False,False,False,False,False
380,42.6,11.2,76.7,0.0,17.0,1013.0,93.0,1.0,0,6,0,8,False,False,False,False,False,False,False,False,True,False
381,45.6,12.4,84.1,1.0,12.0,1021.0,100.0,1.0,0,6,1,8,False,False,False,False,False,False,False,False,True,False
382,44.7,1.3,81.8,0.0,17.0,1012.0,93.0,2.0,2,0,1,8,False,False,False,False,False,False,False,False,True,False
383,48.3,0.0,78.6,0.0,12.0,1020.0,100.0,1.0,0,4,3,9,False,False,False,False,False,True,False,False,False,False
384,35.1,29.5,71.9,2.0,20.0,1021.0,60.0,2.0,0,10,6,5,False,False,False,False,False,False,False,False,True,False
385,47.9,0.0,82.0,0.0,16.0,1017.0,100.0,1.0,0,2,4,7,False,False,False,False,False,False,False,False,True,False
386,42.6,40.2,66.4,2.0,28.0,1019.0,30.0,7.0,0,19,3,5,False,False,False,False,False,False,False,False,True,False
387,45.2,12.4,72.3,2.0,26.0,1021.0,28.0,3.0,0,13,2,5,False,False,False,False,False,False,False,False,True,False
388,43.2,2.0,69.7,0.0,16.0,1020.0,51.0,4.0,0,2,2,5,False,False,False,False,False,False,False,False,True,False
389,40.9,27.5,87.3,0.0,17.0,1013.0,93.0,2.0,0,4,4,9,False,True,False,False,False,False,False,False,False,False
390,37.3,3.4,89.0,0.0,12.0,1027.0,62.0,2.0,0,23,0,2,False,True,False,False,False,False,False,False,False,False
391,45.3,0.7,87.0,0.0,14.0,1015.0,100.0,1.0,0,5,2,8,False,False,False,False,False,True,False,False,False,False
392,37.6,31.6,70.3,2.0,8.0,1023.0,66.0,3.0,0,10,1,12,False,False,False,False,False,False,False,False,True,False
393,41.3,0.0,89.4,1.0,13.0,1019.0,100.0,8.0,1,8,6,2,False,False,False,False,False,False,False,False,True,False
394,43.9,5.1,84.6,0.0,15.0,1018.0,100.0,3.0,0,1,5,9,False,False,False,False,False,False,False,True,False,False
395,39.9,0.0,77.7,2.0,10.0,1019.0,87.0,3.0,0,6,5,4,False,False,True,False,False,False,False,False,False,False
396,40.4,10.9,80.2,2.0,24.0,1019.0,77.0,4.0,0,12,6,7,False,False,False,False,False,False,False,False,True,False
397,45.9,15.5,85.1,2.0,27.0,1017.0,42.0,3.0,0,13,6,9,False,False,False,False,False,False,False,False,True,False
398,43.2,77.5,70.7,2.0,21.0,1017.0,72.0,3.0,0,17,0,6,False,False,False,True,False,False,False,False,False,False
399,40.1,0.0,66.7,2.0,15.0,1016.0,93.0,3.0,0,8,3,6,False,False,False,False,False,False,True,False,False,False
400,37.0,21.5,90.6,2.0,21.0,1017.0,64.0,1.0,0,10,4,8,False,True,False,False,False,False,False,False,False,False
401,42.5,16.4,86.9,2.0,14.0,1022.0,100.0,1.0,0,7,0,9,False,False,False,False,False,False,False,False,True,False
